iso3,year,analysis_population_total,gbd_rate_cardiovascular_diseases,gbd_rate_chronic_respiratory_diseases,gbd_rate_neoplasms,gbd_rate_diabetes_kidney,gbd_rate_cardiovascular_diseases_per100k,gbd_rate_chronic_respiratory_diseases_per100k,gbd_rate_neoplasms_per100k,gbd_rate_diabetes_kidney_per100k,life_expectancy,life_expectancy_male,life_expectancy_female,hdi,population_thousands,pop_density,median_age,pop_growth_rate,tfr,wdi_population_65_plus_pct,wdi_population_total,wdi_urban_population_pct,wdi_gdp_per_capita,wdi_gini,dbd_smoking,dbd_pm25,dbd_high_bmi,dbd_high_glucose,dbd_high_sbp,dbd_dietary_risks,dbd_smoking_per100k,dbd_pm25_per100k,dbd_high_bmi_per100k,dbd_high_glucose_per100k,dbd_high_sbp_per100k,dbd_dietary_risks_per100k,wdi_diabetes_prevalence,wdi_pm25,mpower_group,beds_10k,doctors_10k,nurses_10k,uhc_index,che_pct_gdp,che_pc_usd,govt_he_pct,ext_he_pct,wdi_health_expenditure_per_capita,wdi_government_health_expenditure_pct,wdi_external_health_expenditure_pct,wdi_hospital_beds,wdi_physicians,wdi_nurses_midwives,wdi_out_of_pocket_pct,wb_hnp_hci,wb_hnp_skilled_birth_attendance,wb_hnp_immunization_dpt,wb_hnp_immunization_measles,wb_hnp_immunization_hepb3,vulnerability_type_code,vulnerability_type_label,overall_vulnerability_score,burden_pressure_score,risk_pressure_score,combined_pressure_score,resource_response_score,context_support_score,adjusted_response_score,adaptation_gap_score,response_diagnosis_type,component__beds_10k,component__doctors_10k,component__nurses_10k,component__uhc_index,component__che_pct_gdp,component__che_pc_usd,component__govt_he_pct,component__wdi_health_expenditure_per_capita,component__wdi_government_health_expenditure_pct,component__wdi_hospital_beds,component__wb_hnp_immunization_dpt,component__wb_hnp_immunization_measles,component__wb_hnp_immunization_hepb3,component__ext_he_pct,component__wdi_external_health_expenditure_pct,component__wdi_out_of_pocket_pct,weakest_resource_components,dominant_risk_triplet
HTI,2023,11637398.0,37691.79509081027,2414.381127986437,11495.490198145097,7104.72306455648,323.8850737150201,20.746743627625673,98.7805882220845,61.050786993419656,64.9356,61.7289,68.2996,0.554,11637.398,422.119,23.5111,1.165,2.6557,4.61815413470631,11637398.0,54.4496819335618,42938.77897537302,,4858.340040911755,19379.11004984193,5600.462036944515,6563.304915015422,23436.18398586035,13472.797438557223,41.74764875199555,166.52442453065478,48.12469279597136,56.39838832542654,201.3868047295482,115.7715619810994,,,,48.99376991,,,44.0,3.19156528,54.4146843,9.34003258,31.56112099,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.4715002838807117,0.6466968911917098,0.6524539435808866,0.6495754173862982,0.2342691903177222,0.41840627789291623,0.271096607832761,0.3784788095535372,相对均衡型,0.765704584040747,,,0.20174870466321243,0.10885405166703467,0.20901458241272647,0.024287922278648708,,,,,,,0.0960052968439638,,,component__govt_he_pct / component__ext_he_pct / component__che_pct_gdp,高收缩压 / 吸烟 / 高血糖
HUN,2023,9592186.0,59462.968834654035,5490.100527742513,31734.546343873568,5974.365118897918,619.9105066838157,57.23513417840848,330.83747900503147,62.283666297733575,77.024,73.7079,80.1891,0.87,9686.464,106.9973,43.3172,0.067,1.486,20.819084281895,9592186.0,70.2923026891431,1944228.9274745071,,17452.013912325237,9371.916478239264,14454.727390283257,15052.994755918093,39300.804487648595,28755.76280382022,181.93990308700475,97.7036566872167,150.69273458920895,156.9297629958186,409.716872542386,299.78320691258716,,,,,35.87,57.22,80.0,6.36868954,1419.87475586,73.36637115,0.0,2088.63236618569,,,,,,28.52379417,,,,,,1.0,类型1-高负担转型承压型,0.4821920990151846,0.9077072538860104,0.9013744962579159,0.9045408750719631,0.7550243497572703,0.860926915028812,0.7762048628115787,0.12833601226038438,高压高响应型,,0.8328822733423545,0.6456785955435517,0.8287996545768567,0.5840141311547803,0.8148475475033142,0.8260101567674983,0.8355127322780455,,,,,,0.8787243434120503,,0.548749713236981,component__wdi_out_of_pocket_pct / component__che_pct_gdp / component__nurses_10k,高收缩压 / 吸烟 / 高血糖
IDN,2023,281190067.0,678827.765616439,104821.13875976768,248052.63774407207,148359.7825485243,241.41242713827407,37.277681917465344,88.2152916674941,52.76138810000151,71.1457,69.0357,73.2681,0.728,281190.067,147.1482,29.8305,0.828,2.1267,7.04854077766648,281190067.0,58.1179353397878,16869431.1565297,36.1,295042.53335405176,192112.0239199229,97790.2912846281,168413.17392582077,455455.85044206167,276160.4157850302,104.92637115593836,68.32105627682891,34.77729221659459,59.893002524097255,161.97437388215482,98.21129840444549,,,,13.68533391,5.24,32.4,67.0,2.70239949,131.77729797,53.61269379,0.5570538,,,,,,,,,,,,,3.0,类型3-相对稳健型,0.0809190782775406,0.656465889464594,0.5867156016119747,0.6215907455382843,0.35660336628105394,0.607077857862565,0.40669826459735614,0.21489248094092817,相对均衡型,0.22716468590831917,0.2198917456021651,0.4149223497636732,0.46027633851468047,0.06248620004415986,0.36897923110914715,0.5255023183925811,,,,,,,0.5736040609137056,,,component__che_pct_gdp / component__doctors_10k / component__beds_10k,高收缩压 / 高血糖 / 膳食风险
IND,2023,1438069596.0,3121036.854791243,1254035.6505858472,1055740.9120008885,715790.042743345,217.0296113256568,87.2027093872199,73.41375653427613,49.77436730004721,72.0026,70.5225,73.5977,0.685,1438069.596,483.679,28.0598,0.885,1.9754,6.92184330138637,1438069596.0,35.0676918424186,50948.65650712075,,1153978.1356071222,2005762.370214716,396545.4507398694,969615.3304064488,1570133.4924671573,1308023.3917304806,80.24494355606433,139.47602924043156,27.574844210799196,67.42478480203185,109.18341482460195,90.9568907769663,,,,,9.39,26.57,69.0,3.33944035,84.68669891,39.02440643,2.41318536,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.3534172296931295,0.6831282383419689,0.5884067357512953,0.6357674870466321,0.34204048198518844,0.4640145639877238,0.36643529838569555,0.26933218866093656,相对均衡型,,0.3193504736129905,0.3739027683997299,0.5153281519861831,0.12806359019651137,0.3049049933716306,0.3175093839699713,,,,,,,0.4352240123593026,,,component__che_pct_gdp / component__che_pc_usd / component__govt_he_pct,高收缩压 / 吸烟 / 高血糖
IRL,2023,5311538.0,9865.45178571106,2861.763829843411,11648.654300954317,1327.8022352911028,185.73625540683432,53.87825202123021,219.30849974064608,24.99845120737351,82.4118,80.3717,84.4782,0.949,5196.63,76.0108,38.4157,1.185,1.5977,15.5417068369309,5311538.0,64.1152082461268,89909.5634310828,29.0,3922.781427932188,889.379582374452,2648.4421108070565,2731.8930765830414,5220.959567659683,3743.60455876359,73.85396523440457,16.744294823353464,49.86205710675621,51.43318331871186,98.29468541239248,70.48061331319836,,,,29.580697652,38.75,147.78,82.0,6.57538509,6877.9375,76.59344482,0.0,,,,,,,,,,,,,3.0,类型3-相对稳健型,-0.3536467718301442,0.6021696891191709,0.41947322970639034,0.5108214594127807,0.8280034934379329,0.7939616853988001,0.8211951318301064,-0.3103736724173257,相对均衡型,0.534804753820034,0.8854871447902571,0.9807562457798784,0.8865500863557858,0.6038860675645837,0.982545293857711,0.8712740119231619,,,,,,,0.8787243434120503,,,component__beds_10k / component__che_pct_gdp / component__govt_he_pct,高收缩压 / 高血糖 / 膳食风险
IRN,2023,90608707.0,136303.37695179804,19012.702524601125,69516.76780201633,27570.70633001276,150.43077146195017,20.983306300354915,76.72195101737445,30.428318914221745,77.6545,75.7861,79.6276,0.799,90608.707,55.6308,32.8663,1.117,1.6952,7.91608360551928,90608707.0,76.6759567260742,377940973.7846437,35.9,34058.900964373635,53474.153129973805,49704.46834858194,34339.50520203676,83773.22733417044,46261.76201607336,37.58899347760656,59.0165723587401,54.85617220934622,37.89868141704832,92.45604545948376,51.05664074433084,,,,,18.11,28.76,81.0,6.02542305,267.059021,46.72418594,0.71491158,,,,,,,,,,,,,3.0,类型3-相对稳健型,-0.4122312879659099,0.4172603626943005,0.38273603914795623,0.39999820092112837,0.5343731416912908,0.7099173806425584,0.5694819894815444,-0.16948378856041602,相对均衡型,,0.462787550744249,0.38690074274139097,0.8583765112262521,0.5458158533892692,0.502651347768449,0.43320821373371604,,,,,,,0.5508717722357096,,,component__nurses_10k / component__govt_he_pct / component__doctors_10k,高收缩压 / 高血糖 / 膳食风险
IRQ,2023,45074049.0,85490.77976697643,8151.814314957839,36897.33464810655,20416.71329668918,189.6674065535502,18.085382821849088,81.85937466613339,45.29593801677143,72.3242,70.4256,74.0545,0.695,45074.049,103.8266,20.3454,2.147,3.2485,3.39670394377039,45074049.0,69.868278503418,1808871.858466061,29.8,35023.72381220996,35997.06958715748,32866.8313130358,31879.082355283288,54959.05508212968,32657.89779069016,77.70263508434745,79.86207226947256,72.91741488109001,70.72602320524452,121.93059266126652,72.45388092534166,,,,,10.64,25.71,64.0,5.53275251,333.29360962,46.0176239,0.0,,,,,,,,,,,,,3.0,类型3-相对稳健型,-0.1281569776642079,0.4996221934369603,0.5894502014968336,0.544536197466897,0.49196643603325635,0.6225511032618047,0.518083369478966,0.026452827987930916,相对均衡型,,0.3399864682002706,0.36478730587440916,0.39820811744386875,0.4839920512254361,0.5547945205479452,0.4232722455288143,,,,,,,0.8787243434120503,,,component__doctors_10k / component__nurses_10k / component__uhc_index,高收缩压 / 高血糖 / 膳食风险
ISL,2023,385663.0,764.9002827156871,156.8432646677893,810.6070097212263,77.70527548895492,198.333851760653,40.66847601864563,210.18531975357408,20.14849116688791,82.6911,80.9814,84.5056,0.972,387.558,3.8662,35.808,1.642,1.5401,15.3483031550157,385663.0,94.1518261784801,2990592.3988039037,,279.5217260293574,26.543126743889925,179.0265799947391,190.56862523825225,409.6180511988028,281.0833482332748,72.47823255779201,6.882466491182698,46.42047072048371,49.41325074955395,106.21139471476464,72.88315141283319,,,,,44.76,158.62,90.0,8.70510101,7064.62402344,83.62537384,0.0,6835.75289709172,,,,,,14.37681293,,,,,,3.0,类型3-相对稳健型,-0.7095280844121363,0.5436096718480139,0.41317645365572825,0.4783930627518711,0.9256132629976107,0.9414336122200515,0.928777332842099,-0.45038427009022786,相对均衡型,,0.9428281461434371,0.987508440243079,0.9968696027633851,0.8162949878560388,0.9838709677419355,0.9425921837050122,0.983023629272769,,,,,,0.8787243434120503,,0.7988070658407892,component__wdi_out_of_pocket_pct / component__che_pct_gdp / component__ext_he_pct,高收缩压 / 高血糖 / 膳食风险
ISR,2023,9849000.0,10813.071191944688,2205.833442811858,14906.923286559146,5680.698875128476,109.788518549545,22.396521908943622,151.35468866442426,57.67792542520536,82.408,80.1818,84.5895,0.919,9256.314,427.6817,29.1497,1.415,2.8301,12.4157088880088,9849000.0,91.5089569794505,79370.61936561912,,4059.93782139896,4506.6887110044245,4979.488521712704,6221.777386228754,6279.6092161735605,3800.008847416515,41.22182781398071,45.75783034830363,50.55831578548791,63.17166601917712,63.75885080895077,38.582687048599,,,,31.434769208,37.97,60.17,85.0,7.09822369,3927.69873047,65.24039459,1.44715178,,,,,,,,,,,,,3.0,类型3-相对稳健型,-0.41379208493172,0.532977115716753,0.34387593552101325,0.4384265256188831,0.7273574147873476,0.8319238761984643,0.748270707069571,-0.30984418145068787,相对均衡型,0.5595925297113752,0.871447902571042,0.674206617150574,0.9547711571675302,0.6665930669021859,0.9206805125939019,0.6862442040185471,,,,,,,0.48532332818362395,,,component__ext_he_pct / component__beds_10k / component__che_pct_gdp,高收缩压 / 高血糖 / 膳食风险
ITA,2023,58984216.0,209947.76787369972,32696.115961809952,190126.595633169,37383.51661277027,355.9388970664622,55.43197516062594,322.3346999020365,63.378848017188645,83.7157,81.5678,85.7464,0.915,59499.453,201.0286,47.461,-0.216,1.1977,24.2187831541913,58984216.0,69.5381540123301,36179.919808749575,34.3,59601.135871236685,51297.472358308165,60873.331469588826,63374.80339604123,121457.35390675475,68069.02415422325,101.04590670703614,86.9681345909695,103.20274744278846,107.44366492222468,205.91500937599096,115.40210037584166,,,,,53.06,70.95,82.0,8.40559483,3283.47216797,73.07653809,0.0,4081.53138552686,,,,,,23.07142067,,,,,,1.0,类型1-高负担转型承压型,0.249699511839857,0.8799114853195164,0.7689982728842834,0.8244548791018999,0.8438397840210721,0.7375993363895382,0.8225916944947653,0.001863184607134527,高压高响应型,,0.9753044654939107,0.7682309250506415,0.8865500863557858,0.7911238684036211,0.9041095890410958,0.8220357694855377,0.9242945629731589,,,,,,0.8787243434120503,,0.6441844459738472,component__wdi_out_of_pocket_pct / component__nurses_10k / component__che_pct_gdp,高收缩压 / 吸烟 / 高血糖
JAM,2023,2839786.0,6313.387404022483,550.2608256726311,4585.004261032444,3239.898221654132,222.31912559687532,19.376841271582823,161.45597805723546,114.08952018406076,71.4789,68.9754,73.9941,0.72,2839.786,262.2148,31.6731,0.003,1.3577,7.86217693868482,2839786.0,58.4510149367429,273890.0346067514,,1269.7001994742538,1692.41763316499,2244.009305310233,3365.471388400789,4129.616797196711,2359.162542379286,44.7111225801611,59.59666091617433,79.02036651037201,118.511443763748,145.41999985902848,83.07536350905617,,,,16.47307227,4.6,16.17,74.0,7.60493946,520.15704346,64.34702301,2.58997226,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.1636641930539387,0.6611075129533678,0.609779792746114,0.6354436528497409,0.48277279659118,0.6236584469614836,0.5109499266652408,0.12449372618450016,相对均衡型,0.2821731748726655,0.20771312584573748,0.24881836596893991,0.6493955094991365,0.714064914992272,0.6581970835174547,0.6736586442923382,,,,,,,0.42816155374089604,,,component__doctors_10k / component__nurses_10k / component__beds_10k,高收缩压 / 吸烟 / 高血糖
JOR,2023,11439213.0,15414.51996334231,1055.8529875150991,8087.3304408981,5205.766581975228,134.75157743231384,9.23011913070505,70.69831150882582,45.50808330936078,77.8145,75.7094,80.1923,0.754,11439.214,128.8287,24.2788,1.604,2.6392,4.32230327723143,11439213.0,92.682236868336,4891.183985876,,6661.222776976461,5141.610317016531,7835.952675974726,7203.913008539138,9952.479281887388,6756.149245253778,58.23147778589717,44.94723821487134,68.5008022490247,62.97559988208226,87.00318179132942,59.06131169385323,,,,14.146068163,29.57,37.55,74.0,7.66000605,342.10394287,45.00594711,6.93571997,,,,,,,,,,,,,3.0,类型3-相对稳健型,-0.2729439557005195,0.3693868739205527,0.458801093839954,0.4140939838802533,0.508013918867354,0.5145950356726792,0.5093301422284191,-0.09523615834816579,相对均衡型,0.2397283531409168,0.7001014884979703,0.4675894665766374,0.6493955094991365,0.7187017001545595,0.5614228899690676,0.4080370942812983,,,,,,,0.3191348488192452,,,component__beds_10k / component__ext_he_pct / component__govt_he_pct,高收缩压 / 高血糖 / 膳食风险
JPN,2023,124516650.0,400246.666993144,76509.82492478666,524714.4458260493,70824.16431457999,321.44027886482974,61.44545723386122,421.40103016427867,56.87927222149005,84.7123,81.6877,87.7411,0.925,124370.947,330.0505,48.9585,-0.482,1.2079,29.5618100807812,124516650.0,92.0826903891473,1354173.868063713,,156642.68597064528,97798.90549873847,48873.40494917127,163648.1426299065,205140.6308537459,154423.38200195675,125.80059451538833,78.54283382884014,39.25049778416884,131.42671492519796,164.74955827493423,124.01825940704056,,,,,,,86.0,10.73979473,3638.19287109,84.8254776,0.0,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,-0.0088761577291568,0.8726252158894645,0.701388888888889,0.7870070523891768,0.9326402149345663,0.9553194508579297,0.9371760621192391,-0.1501690097300623,高压高响应型,,,,0.9693436960276338,0.9392801943033783,0.9125055236411843,0.9633473172885847,,,,,,,0.8787243434120503,,,component__ext_he_pct / component__che_pc_usd / component__che_pct_gdp,高收缩压 / 吸烟 / 高血糖
KAZ,2023,20330104.0,50750.831605265885,14384.645120193782,17417.128779312297,4676.967162670903,249.63390057063103,70.75539367724721,85.67161672814018,23.00513151664597,74.4021,70.1116,78.3937,0.837,20330.104,7.5305,29.4645,1.319,3.0124,8.30816704134912,20330104.0,61.7560919499181,967834.6310661348,,17285.486764578047,12757.592100278098,10026.789416107062,8626.66707991118,31590.462086936317,18129.150505548972,85.02409414422104,62.75222251828174,49.31991206787266,42.43297073104584,155.38760690519004,89.17391915727028,,,,,37.54,66.01,83.0,3.76701546,489.71456909,65.83128357,0.18330725,,,,,,,,,,,,,3.0,类型3-相对稳健型,-0.1845091908791232,0.5823078583765112,0.53774467472654,0.5600262665515257,0.6698900547868732,0.7229071730384392,0.6804934784371865,-0.1204672118856609,相对均衡型,,0.8651894451962111,0.738014854827819,0.9129965457685665,0.1914329874144403,0.6444984533804684,0.6957385736365643,,,,,,,0.6413595232840432,,,component__che_pct_gdp / component__ext_he_pct / component__che_pc_usd,高收缩压 / 高血糖 / 膳食风险
KEN,2023,55339003.0,31403.362950218976,5768.085822361393,34249.58110278302,24027.74328374216,56.74725103055973,10.42318348662948,61.89049177988086,43.41918354355274,63.6459,61.4594,65.9202,0.628,55339.003,95.2925,19.5258,1.972,3.2076,2.91330784287267,55339003.0,31.6330340816429,67950.65896304535,,8402.216369226126,28462.425434903907,8629.65164687616,14293.773734689734,22260.99369265424,14749.356620935456,15.183172651712075,51.43284824792364,15.594158150764226,25.82947461971755,40.22658972127532,26.652732831011537,,,,,2.89,12.52,57.0,4.35172892,84.958992,44.90883636,20.13706398,,,,,,,,,,,,,2.0,类型2-低缓冲低承载型,-0.3431319570920823,0.2709412780656304,0.11686816350028785,0.19390472078295912,0.2644053539857751,0.334142213097521,0.27835272580812426,-0.08444800502516514,低压低响应型,,0.16508795669824086,0.19463200540175557,0.3234024179620035,0.28880547582247734,0.3055678303137428,0.40582910134687566,,,,,,,0.16751269035532995,,,component__doctors_10k / component__ext_he_pct / component__nurses_10k,高收缩压 / 高血糖 / 膳食风险
KGZ,2023,7099750.0,15469.0556809287,1044.6189755471887,4050.673606354905,848.9895970111237,217.88169556574104,14.7134613971927,57.05374986943068,11.958021014981142,71.677,68.1791,75.2485,0.72,7073.516,36.8796,25.1268,1.614,2.8,5.42703271096246,7099750.0,34.706439175362,44624.56936817684,27.2,4078.1982151197462,4652.085432546435,2770.718897329837,2238.185538363518,10174.207696525791,6233.274390513203,57.44143406626636,65.52463724140195,39.025583961827344,31.524850006880776,143.30374585761177,87.79568844696226,,,,37.322279153,15.68,40.76,74.0,4.50344467,96.65081787,53.33329391,4.35177565,,,,,,,,,,,,,3.0,类型3-相对稳健型,-0.2516953553888609,0.2883203799654577,0.465709556706966,0.37701496833621184,0.46818815042265316,0.5434398315357064,0.4832384866452638,-0.10622351830905197,低压低响应型,0.6370118845500848,0.4225304465493911,0.4986495611073599,0.6493955094991365,0.31662618679620225,0.3252319929297393,0.5230735261647163,,,,,,,0.372986095784595,,,component__che_pct_gdp / component__che_pc_usd / component__ext_he_pct,高收缩压 / 高血糖 / 膳食风险
KHM,2023,17423880.0,32624.676007273432,7162.985631538428,11165.074827738004,5731.330742834199,187.2411656145097,41.11016393328253,64.07915359689119,32.89353888361375,70.6675,68.0108,73.1868,0.606,17423.88,96.2459,25.8438,1.253,2.5794,5.96118643031327,17423880.0,40.6290788072508,2605059.2166985283,,16214.74311239357,20255.35992557577,3611.1618190369263,5591.427754350107,18015.35388837241,15964.574606728034,93.06046134611562,116.25057062821696,20.725359788043345,32.09060068337309,103.39461640215848,91.62468179721184,,,,,,,62.0,4.61706829,114.56295776,26.8850174,11.26929188,,,,,,,,,,,,,3.0,类型3-相对稳健型,0.0381445097237007,0.5184045768566494,0.5022668393782382,0.5103357081174438,0.2993215445934424,0.5163077265048729,0.3427187809757285,0.16761692714171528,相对均衡型,,,,0.37284110535405873,0.3349525281519099,0.3506407423773752,0.1817178185029808,,,,,,,0.2564555285808872,,,component__govt_he_pct / component__ext_he_pct / component__che_pct_gdp,高收缩压 / 高血糖 / 膳食风险
KIR,2023,132530.0,168.28520296624936,46.54309731511824,65.79641680953463,73.59432404493697,126.97895040085214,35.11891444587508,49.64643236213283,55.53031317055532,66.4731,64.5799,68.1702,0.644,132.53,182.5489,22.6864,1.504,3.1474,4.11829729760319,132530.0,61.5244676194408,2393.3911003050443,,118.1448172460628,77.39550790982645,85.12594028299073,91.73180158299958,93.27909070103122,75.32524806273699,89.14571587268,58.39848178512522,64.23144969666545,69.21587684524226,70.38337787748526,56.836375207679005,,,,,4.68,39.02,51.0,10.94525623,238.12675476,78.46235657,9.2450676,,,,,,,,,,,,,1.0,类型1-高负担转型承压型,0.0061813655652,0.5012953367875648,0.4915443293033967,0.49641983304548076,0.508089448233771,0.3288200205145574,0.47223556268992833,0.02418427035555243,低压低响应型,,0.21008119079837617,0.47923700202565833,0.2700777202072539,0.9470081695738574,0.4745912505523641,0.8915875469198499,,,,,,,0.28404325755903775,,,component__doctors_10k / component__uhc_index / component__ext_he_pct,高收缩压 / 吸烟 / 高血糖
